overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,robust_score
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_60_greed_70,60,70.0,68,63,5,45,0.7142857142857143,0.05620292549168165,0.042241379310344884,354.0784305975944,-114.92056006645761,239.15787053113678,4,0.0,0.40830348525766136,0.40433945596974874
enhanced_ge_55,enhanced,55.0,,hold_60_greed_70,60,70.0,94,79,15,54,0.6835443037974683,0.054340650451218254,0.034904013961605695,429.29113856462425,-341.24645810149553,88.04468046312871,3,0.0,0.4098555734139944,0.40428590116098007
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_90_greed_80,90,80.0,73,68,5,47,0.6911764705882353,0.07014994006917505,0.03392992179498233,477.0195924703903,-114.92056006645761,362.0990324039327,4,0.0,0.3800791279911829,0.4042268870755755
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_40_greed_70,40,70.0,79,79,0,55,0.6962025316455697,0.025370475722022223,0.026315789473684292,200.42675820397557,0.0,200.42675820397557,5,0.0,0.3831122550898104,0.4040634281322067
enhanced_ge_40,enhanced,40.0,,hold_40_greed_70,40,70.0,258,258,0,167,0.6472868217054264,0.02370136193013166,0.02647404593959135,611.4951377973969,0.0,611.4951377973969,5,0.0,0.3371033821487124,0.40378554885985574
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_40_greed_off,40,,164,164,0,105,0.6402439024390244,0.02542570703875909,0.020819704370231618,416.98159543564907,0.0,416.98159543564907,5,0.0,0.3146048674406151,0.4025812739358907
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_90_greed_80,90,80.0,100,95,5,60,0.631578947368421,0.0636633840356177,0.026412776412776395,604.8021483383682,-114.92056006645761,489.8815882719106,4,0.0,0.34580005531370606,0.40222448446979936
core_ge_50,core,50.0,,hold_40_greed_70,40,70.0,216,216,0,141,0.6527777777777778,0.02575150239135746,0.026075827867541257,556.2324516533212,0.0,556.2324516533212,5,0.0,0.39924279725539724,0.4021749158258643
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_40_greed_off,40,,142,142,0,91,0.6408450704225352,0.025288636951283066,0.019751319432868786,359.0986447082195,0.0,359.0986447082195,5,0.0,0.32346494154913696,0.4021319309727216
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_90_greed_off,90,,100,95,5,59,0.6210526315789474,0.06011188664312396,0.025798525798525818,571.0629231096776,-114.92056006645761,456.14236304322003,4,0.0,0.28087479567372053,0.40108989812851326
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_20_greed_70,20,70.0,142,142,0,91,0.6408450704225352,0.020779951715425835,0.023319654794974665,295.07531435904684,0.0,295.07531435904684,5,0.0,0.3307999987600742,0.4001925208250894
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_40_greed_70,40,70.0,90,90,0,60,0.6666666666666666,0.024193168156769772,0.025765963901107303,217.73851341092794,0.0,217.73851341092794,5,0.0,0.38058434603178887,0.40014453609782114
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_90_greed_off,90,,68,63,5,43,0.6825396825396826,0.06395288676055258,0.03125,402.90318659148124,-114.92056006645761,287.98262652502365,4,0.0,0.29878570045905223,0.3995528512612829
enhanced_ge_50,enhanced,50.0,,hold_90_greed_80,90,80.0,139,120,19,74,0.6166666666666667,0.056688457793396235,0.019198295458310977,680.2614935207548,-421.7910288094067,258.4704647113481,5,0.0,0.3252906960849777,0.39931661498455406
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_120_greed_off,120,,59,55,4,37,0.6727272727272727,0.10714975928077466,0.10940381069452987,589.3236760442607,-88.17011123342347,501.15356481083717,4,0.0,0.3038679302095339,0.39919912973110605
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_90_greed_off,90,,90,85,5,54,0.6352941176470588,0.06369554811620956,0.030116779348494216,541.4121589877813,-114.92056006645761,426.49159892132366,4,0.0,0.2860700854652435,0.3988701164211728
qvix_ge_40,qvix,40.0,,hold_60_greed_80,60,80.0,134,111,23,67,0.6036036036036037,0.07420061141332332,0.022336769759450092,823.6267866878889,-499.14963707420486,324.477149613684,5,0.0,0.31722096434583674,0.39868430807813193
core_ge_55,core,55.0,,hold_90_greed_80,90,80.0,175,160,15,99,0.61875,0.04113692465054598,0.026728207505712143,658.1907944087357,-341.24645810149553,316.9443363072401,4,0.0,0.30512741643734953,0.39730588408017586
core_ge_40,core,40.0,,hold_40_greed_70,40,70.0,285,285,0,181,0.6350877192982456,0.022006693028058428,0.02414330218068539,627.1907512996652,0.0,627.1907512996652,5,0.0,0.3384274677478596,0.3970716701377116
enhanced_ge_40,enhanced,40.0,,hold_90_greed_80,90,80.0,258,234,24,144,0.6153846153846154,0.049765414271979135,0.03237757731958768,1164.5106939643117,-525.0351956573113,639.4754983070004,5,0.0,0.32327227603180636,0.3967601498913569
core_ge_35,core,35.0,,hold_40_greed_70,40,70.0,320,320,0,202,0.63125,0.02087194982730218,0.022460954488363827,667.9023944736697,0.0,667.9023944736697,5,0.0,0.3190088299993524,0.39636587854824246
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_90_greed_off,90,,59,55,4,38,0.6909090909090909,0.06435764940510554,0.03350515463917536,353.96707172808044,-88.17011123342347,265.79696049465696,4,0.0,0.2941062533918695,0.39623334000472754
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_120_greed_80,120,80.0,100,95,5,57,0.6,0.07516978872989137,0.0343546889507893,714.112992933968,-114.92056006645761,599.1924328675104,4,0.0,0.26855652186712403,0.3960664148695974
enhanced_ge_60,enhanced,60.0,,hold_120_greed_70,120,70.0,58,45,13,33,0.7333333333333333,0.05731471757152714,0.04249084249084256,257.9162290718721,-305.56229641715066,-47.64606734527854,3,0.0,0.41464004176400593,0.39568987859700433
enhanced_ge_60,enhanced,60.0,,hold_90_greed_70,90,70.0,58,45,13,33,0.7333333333333333,0.05645438128457248,0.04249084249084256,254.04471578057615,-305.56229641715066,-51.51758063657451,3,0.0,0.41464004176400593,0.39543177771091786
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_90_greed_80,90,80.0,90,85,5,54,0.6352941176470588,0.06738351499171036,0.02704363859864789,572.759877429538,-114.92056006645761,457.83931736308045,4,0.0,0.3432002129890839,0.3954060962819158
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_120_greed_80,120,80.0,90,85,5,52,0.611764705882353,0.08505330993304616,0.045939294503691386,722.9531344308924,-114.92056006645761,608.0325743644348,4,0.0,0.26556818345697075,0.39515289124453273
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_90_greed_80,90,80.0,164,155,9,95,0.6129032258064516,0.049592733426992316,0.02704363859864789,768.687368118381,-192.27916833125582,576.4081997871251,5,0.0,0.32759045285588145,0.395122196702853
enhanced_ge_35,enhanced,35.0,,hold_40_greed_70,40,70.0,301,301,0,188,0.6245847176079734,0.02231565853269951,0.02255054432348369,671.7013218342554,0.0,671.7013218342554,5,0.0,0.29833683939533806,0.39512010921216945
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_40_greed_70,40,70.0,90,90,0,59,0.6555555555555556,0.022606435783654146,0.02379375149088714,203.45792205288734,0.0,203.45792205288734,5,0.0,0.3707677635567496,0.3948982874283341
core_ge_45,core,45.0,,hold_40_greed_70,40,70.0,250,250,0,159,0.636,0.02226780535512576,0.024816450641340304,556.695133878144,0.0,556.695133878144,5,0.0,0.3739190222296603,0.39476681982816497
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_70,40,70.0,115,115,0,73,0.6347826086956522,0.02207619855480119,0.025216138328530313,253.8762833802137,0.0,253.8762833802137,5,0.0,0.3701500589415633,0.39440215919894145
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_40_greed_70,40,70.0,101,101,0,64,0.6336633663366337,0.021858383887112833,0.022371364653243964,220.76967725983963,0.0,220.76967725983963,5,0.0,0.3695879681559667,0.3938221608819733
enhanced_ge_50,enhanced,50.0,,hold_90_greed_off,90,,139,120,19,70,0.5833333333333334,0.04723797833847635,0.014594581849904587,566.8557400617162,-421.7910288094067,145.0647112523095,5,0.1111111111111111,0.28966609610357874,0.39377588359103444
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_90_greed_off,90,,101,96,5,58,0.6041666666666666,0.0587222844945656,0.02472676970269594,563.7339311478298,-114.92056006645761,448.8133710813722,4,0.0,0.2776643759450143,0.3934868686061019
enhanced_ge_45,enhanced,45.0,,hold_40_greed_70,40,70.0,202,202,0,128,0.6336633663366337,0.021068831455082995,0.02255054432348369,425.5903953926765,0.0,425.5903953926765,5,0.0,0.3715012959879864,0.3934322289258028
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_20_greed_off,20,,130,130,0,81,0.6230769230769231,0.018648173465529376,0.020805317746681373,242.42625505188187,0.0,242.42625505188187,5,0.0,0.2984639641933219,0.39325579644265457
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_20_greed_80,20,80.0,130,130,0,81,0.6230769230769231,0.01815382092136418,0.020805317746681373,235.99967197773432,0.0,235.99967197773432,5,0.0,0.2984639641933219,0.39310749067940504
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_90_greed_80,90,80.0,142,135,7,82,0.6074074074074074,0.05062464049040852,0.02704363859864789,683.432646620515,-153.1149805637161,530.3176660567989,5,0.0,0.3257182046697599,0.3928336394772455
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_120_greed_off,120,,68,63,5,41,0.6507936507936508,0.0962556318051479,0.0842857142857143,606.4104803724317,-114.92056006645761,491.4899203059741,4,0.0,0.30805043963928536,0.39262947976722695
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_120_greed_80,120,80.0,79,75,4,47,0.6266666666666667,0.08610993739161579,0.05432098765432092,645.8245304371184,-88.17011123342347,557.6544192036949,4,0.0,0.2693549393148998,0.3926179194056261
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_20_greed_70,20,70.0,164,164,0,103,0.6280487804878049,0.018507424492005112,0.024193205292440956,303.52176166888387,0.0,303.52176166888387,5,0.0,0.3377401953326651,0.3925574019648908
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_90_greed_80,90,80.0,59,55,4,38,0.6909090909090909,0.06770094909671076,0.03350515463917536,372.3552200319092,-88.17011123342347,284.1851087984857,4,0.0,0.3736907100632874,0.3908695733784957
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_40_greed_off,40,,100,100,0,63,0.63,0.026729696663360735,0.0332202735048277,267.2969666336074,0.0,267.2969666336074,5,0.0,0.40377188777603507,0.39071715797692536
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_40_greed_80,40,80.0,100,100,0,63,0.63,0.026729696663360735,0.0332202735048277,267.2969666336074,0.0,267.2969666336074,5,0.0,0.40377188777603507,0.39071715797692536
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_90_greed_80,90,80.0,115,110,5,66,0.6,0.057029573423253085,0.017083870835636894,627.325307655784,-114.92056006645761,512.4047475893263,4,0.0,0.33713584195358415,0.39013800467068915
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_90_greed_off,90,,115,110,5,65,0.5909090909090909,0.05486887203623667,0.019430999438473373,603.5575923986034,-114.92056006645761,488.63703233214585,4,0.0,0.27390187921928005,0.3900030567278741
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_90_greed_80,90,80.0,130,124,6,75,0.6048387096774194,0.04515240775711899,0.026728207505712143,559.8898561882754,-126.36453173068199,433.52532445759346,5,0.0,0.3253322836094158,0.38993849447709217
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_90_greed_80,90,80.0,101,96,5,58,0.6041666666666666,0.06094897287688298,0.025033895009821228,585.1101396180766,-114.92056006645761,470.189579551619,4,0.0,0.3333333333333333,0.3897013585297316
core_ge_60,core,60.0,,hold_60_greed_60,60,60.0,137,124,13,78,0.6290322580645161,0.02176928097200814,0.018798052495519357,269.9390840529009,-305.56229641715066,-35.62321236424975,4,0.0,0.3923638402437434,0.38965780610436096
core_ge_60,core,60.0,,hold_90_greed_60,90,60.0,137,124,13,78,0.6290322580645161,0.02176928097200814,0.018798052495519357,269.9390840529009,-305.56229641715066,-35.62321236424975,4,0.0,0.3923638402437434,0.38965780610436096
core_ge_60,core,60.0,,hold_120_greed_60,120,60.0,137,124,13,78,0.6290322580645161,0.02176928097200814,0.018798052495519357,269.9390840529009,-305.56229641715066,-35.62321236424975,4,0.0,0.3923638402437434,0.38965780610436096
enhanced_ge_55,enhanced,55.0,,hold_90_greed_80,90,80.0,94,79,15,50,0.6329113924050633,0.059667671968591005,0.026412776412776395,471.37460855186896,-341.24645810149553,130.12815045037343,3,0.0,0.3065885652196954,0.38882891257553337
qvix_ge_50,qvix,50.0,,hold_90_greed_80,90,80.0,110,87,23,54,0.6206896551724138,0.06358607893403,0.02365501360686606,553.198886726061,-499.14963707420486,54.049249651856144,5,0.0,0.3475487353692862,0.38861675243687305
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_120_greed_80,120,80.0,101,96,5,56,0.5833333333333334,0.07267331112391473,0.03328180584645024,697.6637867895814,-114.92056006645761,582.7432267231238,4,0.0,0.2636320097167472,0.3883780992265013
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_120_greed_80,120,80.0,130,124,6,74,0.5967741935483871,0.051362274184711065,0.03499299126083233,636.8921998904173,-126.36453173068199,510.5276681597353,5,0.0,0.3232240409452138,0.38793785575398976
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_20_greed_off,20,,142,142,0,87,0.6126760563380281,0.01838759804456989,0.020255139014584977,261.10389223289246,0.0,261.10389223289246,5,0.0,0.3018744533695427,0.38770435131282166
enhanced_ge_40,enhanced,40.0,,hold_120_greed_80,120,80.0,258,234,24,140,0.5982905982905983,0.047481679916824455,0.02999335025994443,1111.0713100536923,-525.0351956573113,586.036114396381,5,0.0,0.32261823164660536,0.387580344588618
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_20_greed_80,20,80.0,142,142,0,87,0.6126760563380281,0.0179350217717426,0.020255139014584977,254.67730915874492,0.0,254.67730915874492,5,0.0,0.3018744533695427,0.3875685784309735
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_90_greed_80,90,80.0,68,63,5,42,0.6666666666666666,0.06598980624440548,0.03125,415.7357793397545,-114.92056006645761,300.8152192732969,4,0.0,0.36477115572452923,0.38694858274869265
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_120_greed_80,120,80.0,142,135,7,80,0.5925925925925926,0.05495696393487115,0.0343546889507893,741.9190131207605,-153.1149805637161,588.8040325570444,5,0.0,0.3232435558359559,0.38692390100988117
core_ge_55,core,55.0,,hold_60_greed_60,60,60.0,175,160,15,99,0.61875,0.018236967028063683,0.015361128087268194,291.79147244901895,-341.24645810149553,-49.45498565247658,4,0.0,0.3494003496916279,0.38689406213308886
core_ge_55,core,55.0,,hold_90_greed_60,90,60.0,175,160,15,99,0.61875,0.018236967028063683,0.015361128087268194,291.79147244901895,-341.24645810149553,-49.45498565247658,4,0.0,0.3494003496916279,0.38689406213308886
core_ge_55,core,55.0,,hold_120_greed_60,120,60.0,175,160,15,99,0.61875,0.018236967028063683,0.015361128087268194,291.79147244901895,-341.24645810149553,-49.45498565247658,4,0.0,0.3494003496916279,0.38689406213308886
enhanced_ge_45,enhanced,45.0,,hold_90_greed_80,90,80.0,202,183,19,109,0.5956284153005464,0.047982077694006656,0.02365501360686606,878.0720218003217,-421.7910288094067,456.280992990915,5,0.0,0.32065509381787255,0.3865564234530455
enhanced_ge_60,enhanced,60.0,,hold_60_greed_70,60,70.0,58,45,13,32,0.7111111111111111,0.06312454866101777,0.04063860667634267,284.06046897458,-305.56229641715066,-21.501827442570686,3,0.0,0.41185585651817974,0.38654445163240647
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_90_greed_80,90,80.0,79,75,4,48,0.64,0.06361537283118239,0.02704363859864789,477.11529623386787,-88.17011123342347,388.9451850004444,4,0.0,0.3459258786816428,0.3864105415548233
enhanced_ge_35,enhanced,35.0,,hold_90_greed_80,90,80.0,301,275,26,164,0.5963636363636363,0.04776045794250152,0.02704363859864789,1313.4125934187916,-561.6937520238968,751.7188413948949,5,0.0,0.3266039758508391,0.38638163749650145
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_60_greed_60,60,60.0,130,124,6,76,0.6129032258064516,0.018760414638748956,0.013790068237220066,232.62914152048702,-126.36453173068199,106.26460978980504,5,0.0,0.330785803013982,0.38561687305373193
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_90_greed_60,90,60.0,130,124,6,76,0.6129032258064516,0.018760414638748956,0.013790068237220066,232.62914152048702,-126.36453173068199,106.26460978980504,5,0.0,0.330785803013982,0.38561687305373193
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_120_greed_60,120,60.0,130,124,6,76,0.6129032258064516,0.018760414638748956,0.013790068237220066,232.62914152048702,-126.36453173068199,106.26460978980504,5,0.0,0.330785803013982,0.38561687305373193
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_120_greed_80,120,80.0,164,155,9,92,0.5935483870967742,0.04823135574562461,0.034155597722960174,747.5860140571815,-192.27916833125582,555.3068457259257,5,0.0,0.3264308115389987,0.3851291353489546
core_ge_55,core,55.0,,hold_20_greed_70,20,70.0,175,175,0,109,0.6228571428571429,0.021560282986937487,0.02255054432348369,377.30495227140597,0.0,377.30495227140597,5,0.0,0.410327200211768,0.38507048030771124
core_ge_60,core,60.0,,hold_20_greed_70,20,70.0,137,137,0,86,0.6277372262773723,0.02334737008307572,0.02574102964118552,319.85897013813735,0.0,319.85897013813735,5,0.0,0.44912386634937757,0.3849429148556586
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_off,40,,115,115,0,71,0.6173913043478261,0.026401358777575514,0.02663230240549841,303.6156259421184,0.0,303.6156259421184,5,0.0,0.4016565485384586,0.38448353592410905
core_ge_40,core,40.0,,hold_90_greed_80,90,80.0,285,265,20,158,0.5962264150943396,0.040928730798846416,0.025121555915721183,1084.61136616943,-447.6765873925129,636.9347787769173,5,0.0,0.3240833016626453,0.3844651626538121
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_90_greed_off,90,,79,75,4,47,0.6266666666666667,0.05869493629820739,0.030116779348494216,440.21202223655547,-88.17011123342347,352.041911003132,4,0.0,0.27056677587673866,0.3842964721526565
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_80,40,80.0,115,115,0,71,0.6173913043478261,0.02553427095396595,0.02663230240549841,293.6441159706084,0.0,293.6441159706084,5,0.0,0.4016565485384586,0.3842234095770261
core_ge_50,core,50.0,,hold_90_greed_80,90,80.0,216,201,15,120,0.5970149253731343,0.03949880217644699,0.025121555915721183,793.9259237465844,-341.24645810149553,452.6794656450889,5,0.0,0.32981700344435966,0.3839717430639525
