line,symbol,name,signal_date,entry_date,exit_date,ret,cash_before,cash_after,rank_score,score_detail,variant,window,combo
S,159887,银行ETF,2025-01-02,2025-01-03,2025-01-17,0.0238500851788756,11527.434972367038,11802.365278351943,0.9166666666666669,"{""score"": 0.9166666666666667, ""momentum"": 0.028770706190061057, ""mom20"": 0.028770706190061057, ""mom60"": 0.06019766397124893, ""mom120"": 0.15234375, ""vol20"": 0.1842096801268777, ""amount20"": 57532080.0, ""history_days"": 881, ""accel"": 1.0}",forced_all,2019_2026,S
S,162411,华宝油气LOF,2025-01-17,2025-01-20,2025-02-11,-0.0258302583025828,11802.365278351943,11497.507134630678,0.8320000000000001,"{""score"": 0.8320000000000001, ""momentum"": 0.12859097127222974, ""mom20"": 0.12859097127222974, ""mom60"": 0.11788617886178865, ""mom120"": 0.029962546816479252, ""vol20"": 0.2500250705850725, ""amount20"": 96572120.35, ""history_days"": 2917, ""accel"": 1.0}",forced_all,2019_2026,S
S,159852,软件ETF,2025-02-11,2025-02-12,2025-02-26,0.0334412081984896,11497.507134630678,11881.997664483482,0.8266666666666667,"{""score"": 0.8266666666666667, ""momentum"": 0.2844827586206897, ""mom20"": 0.2844827586206897, ""mom60"": 0.037122969837587005, ""mom120"": 0.74609375, ""vol20"": 0.45643916330412376, ""amount20"": 121262004.82499999, ""history_days"": 966, ""accel"": 1.0}",forced_all,2019_2026,S
S,159852,软件ETF,2025-02-26,2025-02-27,2025-03-13,-0.0311493018259936,11881.997664483482,11511.881732936736,0.8716666666666666,"{""score"": 0.8716666666666666, ""momentum"": 0.2841823056300268, ""mom20"": 0.2841823056300268, ""mom60"": 0.1740196078431373, ""mom120"": 1.021097046413502, ""vol20"": 0.5003164667679606, ""amount20"": 405723321.075, ""history_days"": 977, ""accel"": 1.0}",forced_all,2019_2026,S
S,159663,机床ETF,2025-03-13,2025-03-14,2025-03-28,-0.0255102040816326,11511.881732936736,11218.211280565902,0.868421052631579,"{""score"": 0.868421052631579, ""momentum"": 0.08037383177570079, ""mom20"": 0.08037383177570079, ""mom60"": 0.0703703703703702, ""mom120"": 0.5454545454545454, ""vol20"": 0.37623588305561834, ""amount20"": 5308537.475, ""history_days"": 577, ""accel"": 1.0}",forced_all,2019_2026,S
S,518880,黄金ETF,2025-03-28,2025-03-31,2025-04-15,0.0446377638334285,11218.211280565902,11718.967146341307,0.8515789473684211,"{""score"": 0.8515789473684211, ""momentum"": 0.07666045934202348, ""mom20"": 0.07666045934202348, ""mom60"": 0.16880053908355785, ""mom120"": 0.20871080139372822, ""vol20"": 0.09841532721435729, ""amount20"": 1488937491.9, ""history_days"": 2837, ""accel"": 1.0}",forced_all,2019_2026,S
S,518880,黄金ETF,2025-04-15,2025-04-16,2025-04-30,-0.0042649606823936,11718.967146341307,11668.9862122239,0.9485714285714286,"{""score"": 0.9485714285714286, ""momentum"": 0.09704957316159968, ""mom20"": 0.09704957316159968, ""mom60"": 0.1998361998361997, ""mom120"": 0.24047417442845043, ""vol20"": 0.17345705001265796, ""amount20"": 3016014176.3875, ""history_days"": 2848, ""accel"": 1.0}",forced_all,2019_2026,S
S,518880,黄金ETF,2025-04-30,2025-05-06,2025-05-20,-0.0529427220178665,11668.9862122239,11051.198318959812,0.932,"{""score"": 0.932, ""momentum"": 0.05881519274376412, ""mom20"": 0.05881519274376412, ""mom60"": 0.20461141567236374, ""mom120"": 0.23467195504875216, ""vol20"": 0.32391657617790737, ""amount20"": 5778622380.4875, ""history_days"": 2859, ""accel"": 1.0}",forced_all,2019_2026,S
S,159663,机床ETF,2025-05-20,2025-05-21,2025-06-05,0.0,11051.198318959812,11051.198318959812,0.81125,"{""score"": 0.81125, ""momentum"": 0.11683168316831671, ""mom20"": 0.11683168316831671, ""mom60"": -0.008787346221441172, ""mom120"": 0.17991631799163166, ""vol20"": 0.23201571391458378, ""amount20"": 4384542.525, ""history_days"": 621, ""accel"": 1.0}",forced_all,2019_2026,S
S,159992,创新药ETF,2025-06-05,2025-06-06,2025-06-20,-0.0251572327044025,11051.198318959812,10773.180751187238,0.9027272727272728,"{""score"": 0.9027272727272727, ""momentum"": 0.09739368998628262, ""mom20"": 0.09739368998628262, ""mom60"": 0.10192837465564741, ""mom120"": 0.0738255033557047, ""vol20"": 0.19747066070068786, ""amount20"": 394505715.5, ""history_days"": 1248, ""accel"": 1.0}",forced_all,2019_2026,S
S,501018,南方原油LOF,2025-06-20,2025-06-23,2025-07-07,-0.1681723419041,10773.180751187238,8961.429714503909,0.86,"{""score"": 0.86, ""momentum"": 0.17543859649122817, ""mom20"": 0.17543859649122817, ""mom60"": 0.09031733116354768, ""mom120"": 0.09836065573770503, ""vol20"": 0.4898477694994622, ""amount20"": 19653823.15, ""history_days"": 2181, ""accel"": 1.0}",forced_all,2019_2026,S
S,159851,金融科技ETF,2025-07-07,2025-07-08,2025-07-22,-0.0047337278106508,8961.429714503909,8919.00874544117,0.905,"{""score"": 0.905, ""momentum"": 0.13114754098360648, ""mom20"": 0.13114754098360648, ""mom60"": 0.32057416267942584, ""mom120"": 0.2797527047913446, ""vol20"": 0.42806933535906216, ""amount20"": 367139390.525, ""history_days"": 1042, ""accel"": 1.0}",forced_all,2019_2026,S
S,515210,钢铁ETF,2025-07-22,2025-07-23,2025-08-06,0.0021291696238465,8919.00874544117,8937.998827936784,0.8753846153846153,"{""score"": 0.8753846153846153, ""momentum"": 0.18692372170997462, ""mom20"": 0.18692372170997462, ""mom60"": 0.18098415346121755, ""mom120"": 0.22916666666666674, ""vol20"": 0.22591475924259263, ""amount20"": 172356782.0, ""history_days"": 1309, ""accel"": 1.0}",forced_all,2019_2026,S
S,159992,创新药ETF,2025-08-06,2025-08-07,2025-08-21,0.0332225913621262,8937.998827936784,9234.94231059249,0.9237837837837838,"{""score"": 0.9237837837837838, ""momentum"": 0.13967861557478356, ""mom20"": 0.13967861557478356, ""mom60"": 0.26648351648351665, ""mom120"": 0.32853025936599445, ""vol20"": 0.2031468403582587, ""amount20"": 473352218.5, ""history_days"": 1292, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2025-08-21,2025-08-22,2025-09-05,0.0953708867819298,9234.94231059249,10115.68694813366,0.8953846153846154,"{""score"": 0.8953846153846154, ""momentum"": 0.20559440559440567, ""mom20"": 0.20559440559440567, ""mom60"": 0.4939341421143848, ""mom120"": 0.2565597667638482, ""vol20"": 0.27893770719201033, ""amount20"": 4123700.0, ""history_days"": 1295, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2025-09-05,2025-09-08,2025-09-22,0.1418812401471361,10115.68694813366,11550.913157275061,0.9053333333333332,"{""score"": 0.9053333333333333, ""momentum"": 0.317236753856472, ""mom20"": 0.317236753856472, ""mom60"": 0.6191261335531739, ""mom120"": 0.47891566265060237, ""vol20"": 0.5572325452130695, ""amount20"": 9638058.5, ""history_days"": 1306, ""accel"": 1.0}",forced_all,2019_2026,S
S,159755,电池ETF,2025-09-22,2025-09-23,2025-10-15,0.0450901803607213,11550.913157275061,12071.745914867623,0.8818181818181818,"{""score"": 0.8818181818181818, ""momentum"": 0.22665006226650064, ""mom20"": 0.22665006226650064, ""mom60"": 0.397163120567376, ""mom120"": 0.4111747851002867, ""vol20"": 0.4267323192127288, ""amount20"": 1214966199.5, ""history_days"": 1033, ""accel"": 1.0}",forced_all,2019_2026,S
S,161226,白银LOF,2025-10-15,2025-10-16,2025-10-30,-0.1085753803596127,12071.745914867623,10761.05151055627,0.865,"{""score"": 0.865, ""momentum"": 0.23306948109058911, ""mom20"": 0.23306948109058911, ""mom60"": 0.32015065913370977, ""mom120"": 0.47114375655823704, ""vol20"": 0.3568551989756768, ""amount20"": 178902027.625, ""history_days"": 2467, ""accel"": 1.0}",forced_all,2019_2026,S
S,512400,有色金属ETF,2025-10-30,2025-10-31,2025-11-14,0.0091743119266054,10761.05151055627,10859.776753772381,0.8896296296296295,"{""score"": 0.8896296296296295, ""momentum"": 0.18695941450432474, ""mom20"": 0.18695941450432474, ""mom60"": 0.4036191974822976, ""mom120"": 0.6877956480605489, ""vol20"": 0.5097494671855656, ""amount20"": 1162470322.5, ""history_days"": 1979, ""accel"": 1.0}",forced_all,2019_2026,S
S,515790,光伏ETF,2025-11-14,2025-11-17,2025-12-01,-0.0689320388349514,10859.776753772381,10111.190200842442,0.8875,"{""score"": 0.8875, ""momentum"": 0.14583333333333326, ""mom20"": 0.14583333333333326, ""mom60"": 0.40080428954423586, ""mom120"": 0.569069069069069, ""vol20"": 0.4226185573644285, ""amount20"": 1065406456.0, ""history_days"": 1189, ""accel"": 1.0}",forced_all,2019_2026,S
S,161226,白银LOF,2025-12-01,2025-12-02,2025-12-16,0.2590062111801241,10111.190200842442,12730.05126528424,0.896,"{""score"": 0.896, ""momentum"": 0.22965779467680614, ""mom20"": 0.22965779467680614, ""mom60"": 0.49445471349353043, ""mom120"": 0.5714285714285716, ""vol20"": 0.40022304505349277, ""amount20"": 219842426.4125, ""history_days"": 2500, ""accel"": 1.0}",forced_all,2019_2026,S
S,161226,白银LOF,2025-12-16,2025-12-17,2025-12-31,0.009869896814715,12730.05126528424,12855.695557718629,0.92,"{""score"": 0.92, ""momentum"": 0.49815225424981535, ""mom20"": 0.49815225424981535, ""mom60"": 0.7549783549783551, ""mom120"": 0.9970443349753697, ""vol20"": 0.4007204143239356, ""amount20"": 389963402.6125, ""history_days"": 2511, ""accel"": 1.0}",forced_all,2019_2026,S
S,512660,军工ETF,2025-12-31,2026-01-05,2026-01-19,0.0845771144278606,12855.695557718629,13942.993191953537,0.8342857142857143,"{""score"": 0.8342857142857143, ""momentum"": 0.174508126603935, ""mom20"": 0.174508126603935, ""mom60"": 0.11264181523500816, ""mom120"": 0.22044444444444444, ""vol20"": 0.20387172272530585, ""amount20"": 565004597.0, ""history_days"": 2284, ""accel"": 1.0}",forced_all,2019_2026,S
S,512400,有色金属ETF,2026-01-19,2026-01-20,2026-02-03,0.0297619047619046,13942.993191953537,14357.963227428343,0.8741935483870968,"{""score"": 0.8741935483870968, ""momentum"": 0.2285553047404063, ""mom20"": 0.2285553047404063, ""mom60"": 0.3028126870137642, ""mom120"": 0.7457898957497995, ""vol20"": 0.2844504883998786, ""amount20"": 1861779086.5, ""history_days"": 2034, ""accel"": 1.0}",forced_all,2019_2026,S
S,512980,传媒ETF,2026-02-03,2026-02-04,2026-02-26,-0.0253164556962025,14357.963227428343,13994.470487493449,0.8463157894736842,"{""score"": 0.8463157894736842, ""momentum"": 0.15023474178403773, ""mom20"": 0.15023474178403773, ""mom60"": 0.24491869918699205, ""mom120"": 0.3476347634763477, ""vol20"": 0.5919802491439233, ""amount20"": 1183694077.5, ""history_days"": 1951, ""accel"": 1.0}",forced_all,2019_2026,S
S,159663,机床ETF,2026-02-26,2026-02-27,2026-03-13,-0.0287179487179487,13994.470487493449,13592.578001698765,0.8919999999999999,"{""score"": 0.8919999999999999, ""momentum"": 0.08484162895927594, ""mom20"": 0.08484162895927594, ""mom60"": 0.3918722786647315, ""mom120"": 0.4228486646884271, ""vol20"": 0.3114817035020895, ""amount20"": 13091898.8625, ""history_days"": 808, ""accel"": 1.0}",forced_all,2019_2026,S
S,159930,能源ETF,2026-03-13,2026-03-16,2026-03-30,-0.0217028380634389,13592.578001698765,13297.580482463234,0.8709090909090909,"{""score"": 0.8709090909090909, ""momentum"": 0.15609137055837552, ""mom20"": 0.15609137055837552, ""mom60"": 0.2626472626472627, ""mom120"": 0.36479400749063684, ""vol20"": 0.4804725513558208, ""amount20"": 185123859.5, ""history_days"": 3029, ""accel"": 1.0}",forced_all,2019_2026,S
S,159611,电力ETF,2026-03-30,2026-03-31,2026-04-15,-0.0099728014505892,13297.580482463234,13164.966352538398,0.92,"{""score"": 0.92, ""momentum"": 0.022563176895306736, ""mom20"": 0.022563176895306736, ""mom60"": 0.10000000000000009, ""mom120"": 0.13186813186813207, ""vol20"": 0.317668949333217, ""amount20"": 629091452.0, ""history_days"": 1021, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2026-04-15,2026-04-16,2026-04-30,0.0588012139605462,13164.966352538398,13939.082355817402,0.9015384615384616,"{""score"": 0.9015384615384616, ""momentum"": 0.10779220779220777, ""mom20"": 0.10779220779220777, ""mom60"": 0.08157227387996624, ""mom120"": 0.2476840565577767, ""vol20"": 0.4268112442801277, ""amount20"": 8226536.0, ""history_days"": 1449, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2026-04-30,2026-05-06,2026-05-20,0.1242562128106405,13939.082355817402,15671.099939406893,0.8342857142857142,"{""score"": 0.8342857142857142, ""momentum"": 0.2024989228780696, ""mom20"": 0.2024989228780696, ""mom60"": 0.18212621770436233, ""mom120"": 0.2921296296296294, ""vol20"": 0.38961322587351294, ""amount20"": 11590240.0, ""history_days"": 1460, ""accel"": 1.0}",forced_all,2019_2026,S
S,159813,半导体ETF鹏华,2026-05-20,2026-05-21,2026-06-04,0.0240506329113925,15671.099939406893,16047.999811367314,0.8799999999999999,"{""score"": 0.8799999999999999, ""momentum"": 0.375, ""mom20"": 0.375, ""mom60"": 0.33661740558292275, ""mom120"": 0.5186567164179103, ""vol20"": 0.46208005673910146, ""amount20"": 219961678.7, ""history_days"": 1451, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2026-06-04,2026-06-05,2026-06-22,0.1256830601092897,16047.999811367314,18064.961536293264,0.9066666666666666,"{""score"": 0.9066666666666666, ""momentum"": 0.22256097560975618, ""mom20"": 0.22256097560975618, ""mom60"": 0.5151133501259446, ""mom120"": 0.7039660056657224, ""vol20"": 0.4553926476130795, ""amount20"": 27315723.5, ""history_days"": 1482, ""accel"": 1.0}",forced_all,2019_2026,S
S,159811,5G50ETF,2026-06-22,2026-06-23,2026-07-07,-0.0874666666666665,18064.961536293264,16484.87956725215,0.9014285714285716,"{""score"": 0.9014285714285715, ""momentum"": 0.1925655088360756, ""mom20"": 0.1925655088360756, ""mom60"": 0.7303271441202477, ""mom120"": 0.7670428893905195, ""vol20"": 0.5196275093418886, ""amount20"": 47683862.0, ""history_days"": 1493, ""accel"": 1.0}",forced_all,2019_2026,S
S,588000,科创50ETF,2026-07-07,2026-07-08,2026-07-22,-0.0885780885780885,16484.87956725215,15024.680444744967,0.896,"{""score"": 0.896, ""momentum"": 0.2632204396910278, ""mom20"": 0.2632204396910278, ""mom60"": 0.49192982456140344, ""mom120"": 0.4374577417173764, ""vol20"": 0.5148886588158701, ""amount20"": 7378773304.987499, ""history_days"": 1367, ""accel"": 1.0}",forced_all,2019_2026,S
S,162411,华宝油气LOF,2026-07-22,2026-07-23,2026-08-06,-0.0803382663847779,15024.680444744967,13817.623664828881,0.8933333333333333,"{""score"": 0.8933333333333333, ""momentum"": 0.14742014742014753, ""mom20"": 0.14742014742014753, ""mom60"": 0.04241071428571441, ""mom120"": 0.3026499302649932, ""vol20"": 0.3458749025544543, ""amount20"": 115580065.0, ""history_days"": 3280, ""accel"": 1.0}",forced_all,2019_2026,S
D,159930,能源ETF,2019-01-02,2019-01-03,2019-05-22,0.1531100478468898,10000.0,11531.1004784689,78.67299697656841,fear_weighted=77.9478;symbol_fear=79.3981,forced_all,2019_2026,D
D,512880,证券ETF,2019-05-22,2019-05-23,2019-09-30,0.0525727069351229,11531.1004784689,12137.3216445629,85.84131069410432,fear_weighted=82.5775;symbol_fear=89.1051,forced_all,2019_2026,D
D,512660,军工ETF,2019-09-30,2019-10-08,2019-12-17,0.0105820105820106,12137.3216445629,12265.758910642933,67.41155513717132,fear_weighted=66.1829;symbol_fear=68.6402,forced_all,2019_2026,D
D,512660,军工ETF,2019-12-17,2019-12-18,2019-12-31,-0.005249343832021,12265.758910642933,12201.371724760293,29.628212396069543,fear_weighted=21.7234;symbol_fear=37.5331,forced_all,2019_2026,D
D,512720,计算机ETF,2019-12-31,2020-01-02,2020-05-21,0.0906011854360711,12201.371724760293,13306.830466969735,35.28538293251573,fear_weighted=24.5125;symbol_fear=46.0583,forced_all,2019_2026,D
D,512720,计算机ETF,2020-05-21,2020-05-22,2020-06-22,0.0797788309636651,13306.830466969735,14368.433845456262,61.720466923309246,fear_weighted=54.6372;symbol_fear=68.8037,forced_all,2019_2026,D
D,515210,钢铁ETF,2020-06-22,2020-06-23,2020-11-06,0.1411214953271027,14368.433845456262,16396.1287152356,56.98062119584676,fear_weighted=28.2313;symbol_fear=85.7299,forced_all,2019_2026,D
D,512660,军工ETF,2020-11-06,2020-11-09,2021-03-23,-0.0333951762523191,16396.1287152356,15848.577106934597,57.52976190476191,fear_weighted=38.1746;symbol_fear=76.8849,forced_all,2019_2026,D
D,159902,中小板ETF,2021-03-23,2021-03-24,2021-06-24,0.1161816065192082,15848.577106934597,17689.890256261806,75.17243008314436,fear_weighted=61.2245;symbol_fear=89.1204,forced_all,2019_2026,D
D,515210,钢铁ETF,2021-06-24,2021-06-25,2021-07-22,0.1370814908401769,17689.890256261806,20114.846785389294,51.15836147343193,fear_weighted=29.4218;symbol_fear=72.895,forced_all,2019_2026,D
D,159870,化工ETF,2021-07-22,2021-07-23,2021-12-06,-0.0574074074074074,20114.846785389294,18960.105581042873,50.07609662684851,fear_weighted=29.5011;symbol_fear=70.6511,forced_all,2019_2026,D
D,159930,能源ETF,2021-12-06,2021-12-07,2022-01-04,0.0055005500550056,18960.105581042873,19064.39659083959,56.93972033257748,fear_weighted=39.0779;symbol_fear=74.8016,forced_all,2019_2026,D
D,515790,光伏ETF,2022-01-04,2022-01-05,2022-05-25,-0.1223709369024856,19064.39659083959,16731.468518538,55.1370917638213,fear_weighted=29.9773;symbol_fear=80.2969,forced_all,2019_2026,D
D,512720,计算机ETF,2022-05-25,2022-05-26,2022-10-10,-0.0496828752642705,16731.468518538,15900.201055143409,74.46872011504053,fear_weighted=68.5676;symbol_fear=80.3698,forced_all,2019_2026,D
D,515790,光伏ETF,2022-10-10,2022-10-11,2023-01-06,-0.0041067761806981,15900.201055143409,15834.902488181835,82.51927544163166,fear_weighted=78.0574;symbol_fear=86.9811,forced_all,2019_2026,D
D,159930,能源ETF,2023-01-06,2023-01-09,2023-01-19,0.0356138706654169,15834.902488181835,16398.84465739543,43.46608087679516,fear_weighted=25.5896;symbol_fear=61.3426,forced_all,2019_2026,D
D,510880,红利ETF,2023-01-19,2023-01-20,2023-02-10,-0.0060347887823927,16398.84465739543,16299.881093612781,44.619708994709,fear_weighted=21.8783;symbol_fear=67.3611,forced_all,2019_2026,D
D,510880,红利ETF,2023-02-10,2023-02-13,2023-02-24,0.0288770053475935,16299.881093612781,16770.572847118176,46.06859410430839,fear_weighted=25.0076;symbol_fear=67.1296,forced_all,2019_2026,D
D,159768,房地产ETF,2023-02-24,2023-02-27,2023-03-24,-0.0402298850574712,16770.572847118176,16095.894629130664,46.91675868377234,fear_weighted=36.0809;symbol_fear=57.7526,forced_all,2019_2026,D
D,159887,银行ETF,2023-03-24,2023-03-27,2023-04-07,0.0105509964830012,16095.894629130664,16265.72235675338,44.4801003106651,fear_weighted=27.0824;symbol_fear=61.8778,forced_all,2019_2026,D
D,515210,钢铁ETF,2023-04-07,2023-04-10,2023-06-19,-0.0640542577241898,16265.72235675338,15223.833584843784,38.239605205490655,fear_weighted=19.777;symbol_fear=56.7022,forced_all,2019_2026,D
D,159887,银行ETF,2023-06-19,2023-06-20,2023-07-31,0.0863636363636364,15223.833584843784,16538.61921262575,54.76900507526877,fear_weighted=33.8057;symbol_fear=75.7323,forced_all,2019_2026,D
D,512980,传媒ETF,2023-07-31,2023-08-01,2023-11-16,-0.0603136308805789,16538.61921262575,15541.115038160988,46.727607709750565,fear_weighted=22.8534;symbol_fear=70.6019,forced_all,2019_2026,D
D,516750,建材ETF,2023-11-16,2023-11-17,2024-01-04,-0.073103448275862,15541.115038160988,14405.005938819564,55.97970343418516,fear_weighted=37.3054;symbol_fear=74.654,forced_all,2019_2026,D
