rule_id,scope,exec_mode,n,win,avg,sum,pf,annual_avg_sum,worst_year_sum
tp20%_D_same_close,D,same_close,1513,0.6047587574355585,0.03866096121217852,58.494034314026095,3.0863049945411545,7.311754289253262,-0.2337857970941668
tp18%_D_same_close,D,same_close,1513,0.6067415730337079,0.03860679851797285,58.412086157692926,3.090538977272614,7.301510769711615,-0.2337857970941668
line_tp_Craw_S12%_D12%_same_close,all,same_close,1513,0.627230667547918,0.038529169085423594,58.2946328262459,3.1752395101028923,7.286829103280737,1.9899266059472485
tp12%_D+S_same_close,D+S,same_close,1513,0.627230667547918,0.038529169085423594,58.2946328262459,3.1752395101028923,7.286829103280737,1.9899266059472485
line_tp_Craw_S18%_D20%_same_close,all,same_close,1513,0.6060806345009914,0.03851259833208336,58.26956127644213,3.081041799795227,7.2836951595552675,0.3058821850696578
line_tp_Craw_S15%_D12%_same_close,all,same_close,1513,0.6259087904824852,0.03849942808014477,58.24963468525904,3.164094832330882,7.281204335657379,1.7813824047370423
line_tp_Craw_S18%_D18%_same_close,all,same_close,1513,0.6080634500991408,0.0384584356378777,58.18761312010896,3.085263285995364,7.2734516400136195,0.3058821850696578
tp18%_D+S_same_close,D+S,same_close,1513,0.6080634500991408,0.0384584356378777,58.18761312010896,3.085263285995364,7.2734516400136195,0.3058821850696578
tp13%_all_same_close,all,same_close,1513,0.6232650363516193,0.03843925725074587,58.158596220378506,3.1507823213564725,7.269824527547314,2.056392570094823
tp25%_all_same_close,all,same_close,1513,0.6034368803701256,0.03836602386811436,58.04779411245703,3.065791647863532,7.255974264057129,-0.2337857970941668
tp12%_D_same_close,D,same_close,1513,0.6226040978189028,0.03835750621259859,58.034906899661664,3.1486128192876035,7.254363362457707,0.3619502260065911
line_tp_Craw_S20%_D20%_same_close,all,same_close,1513,0.6054196959682749,0.03823165299598191,57.84449098292063,3.063423561701596,7.230561372865079,-0.2337857970941668
tp20%_D+S_same_close,D+S,same_close,1513,0.6054196959682749,0.03823165299598191,57.84449098292063,3.063423561701596,7.230561372865079,-0.2337857970941668
line_tp_Craw_S18%_D12%_same_close,all,same_close,1513,0.6239259748843358,0.038209143332503435,57.8104338620777,3.143234650849584,7.226304232759712,0.9016182081704157
tp20%_trail8%_8%_all_same_close,all,same_close,1513,0.627230667547918,0.038184350217322416,57.772921878808816,3.223433554924612,7.221615234851103,0.7548649283622841
line_tp_Craw_S20%_D18%_same_close,all,same_close,1513,0.6074025115664243,0.038177490301776244,57.762542826587456,3.0675795198652867,7.220317853323431,-0.2337857970941668
